tick,state,population,water_supply,food_supply,energy_supply,water_generated,food_generated,energy_generated,water_consumed,food_consumed,energy_consumed,state_gdp,gdp_growth_rate,welfare_index,inequality_index,migration_in,migration_out,order_type,resource_type,trade_quantity,trade_price,trade_executed,climate_event,shock_intensity
47,Madhya Pradesh,8935377,88532.25334415481,80334.69277598505,46123.78058908901,7921.612210207664,4348.207740669583,7419.219631470441,5498.420636487152,7564.9660928041785,7716.5415762917155,2622.5568792402883,6.269122706660751,0.7656143982269056,0.9391310107425952,133017,143458,ASK,Energy,9786.223266537734,9.328748159945976,1,None,0.06046943208078348
31,Uttar Pradesh,58268741,92165.29495297282,72137.66898549779,3911.102640864818,1847.6900477744719,2917.47970314451,905.2933995739055,1130.1906583711527,9644.789594003783,11244.093045131287,329.044339772142,-1.3907933901126346,0.12933752183746905,0.9651270792413809,373892,51984,BID,Energy,3369.731459869815,4.159470088191924,0,Heatwave,0.3869219771060727
11,Karnataka,119074994,41514.60130769874,58393.136468662844,27354.23267295443,1258.5630183843912,5347.688739504892,7288.9737315141565,906.6348555761854,3118.382968013801,4490.53062861725,1009.7860387800449,-3.513638397743739,0.3007545626097595,0.47849254564337906,452160,20817,BID,Water,6952.161315839184,9.667494713643999,0,Drought,0.3276957085553852
10,Bihar,108061162,29061.1400910391,63186.204102425974,73160.85181945062,413.3121553719771,3723.9713172310585,7334.537004708865,4016.1892040024068,574.7597678868744,11525.850383336281,2855.720382405656,-4.918429625967926,0.4233804615554204,0.5836645152773884,60978,324432,ASK,Food,3454.074717875086,9.600757463510627,0,Cyclone,0.43483870830043236
67,Maharashtra,7113415,10728.255375518713,10310.373770609438,51726.33627440727,4218.0609896512415,8554.841603133142,5207.839614275638,9890.668099745893,5368.761151841191,4648.104302225638,1202.2042482640322,14.219560407949555,0.11324406007107646,0.8820617669855949,392564,404968,ASK,Food,2082.1347030727425,5.202752802248754,1,None,0.4700135626066082
118,Karnataka,72019972,48430.10018387368,85760.95914067411,44117.71695376255,2892.0481424794116,385.10556548079535,2706.503187658004,7212.21407881497,3722.7762316466824,4763.092851360838,302.13832473487764,12.16052511916676,0.12073041319872768,0.22887092832573896,276293,402060,ASK,Food,9459.225004286456,5.775092118515889,0,Drought,0.9475368138899968
14,Madhya Pradesh,29322632,94683.3951234057,77220.7962681546,32054.260677210867,2991.8736610617575,5347.905700282287,5240.83749262306,5151.67141699525,3505.166065517061,9194.015269140114,4452.949390087102,14.245348615447327,0.788563753406714,0.41843975456906424,384197,410515,ASK,Energy,1673.141386708396,9.853862356999647,1,Drought,0.1839307455708561
80,Gujarat,148381635,56529.845278966735,59458.66184852132,61086.25122712537,9821.22523367196,8381.992396870033,1318.5532357178697,11607.18383506417,8725.198706978581,4393.898814492732,1200.4658099597057,13.834708144521272,0.17030616648393881,0.8866169768211694,128582,258836,BID,Water,8646.201455290719,7.522655372756883,1,Flood,0.9358748571659766
74,Karnataka,6330295,67088.64807683098,91940.9179789898,96672.15315179723,2021.8216887597096,373.30307669153444,2922.923376331845,5361.816955306725,1861.5866072021947,4001.408741296337,3894.4805364617955,7.50563096512262,0.9050873243048618,0.3581457385098671,233404,297870,BID,Food,7068.553168744992,4.206677079701767,0,Flood,0.5972883907001479
93,Maharashtra,64791063,12175.498030692912,17695.15286224058,90211.2406864531,4638.427800142212,2894.7964950219725,4270.868798083329,5679.663352122119,7846.096205553454,2308.6470934157687,2140.9224908288493,7.123126858689634,0.21254290937394338,0.9279201319430266,392773,293045,BID,Food,2251.9353565721813,5.238828280257631,1,Flood,0.9755375138492177
10,Rajasthan,36272071,15208.446750083369,68979.08121738251,4019.295870343921,9865.044895266152,610.0733106804421,6765.014471401627,11911.103161241024,829.1149342211771,1158.8374219194425,3543.551153958441,11.942220414918697,0.49083414936224257,0.6843077793240764,471539,442660,ASK,Energy,3696.153734764574,3.6967961716196918,0,Heatwave,0.21037987478438036
76,Tamil Nadu,89695612,46982.852934007584,96335.19598756393,48614.42843576113,403.1187209579276,5990.5373211342785,1953.4460007748996,1663.2162952883218,11046.66381841979,10068.197371582193,1813.680657717751,13.931260920012129,0.21166549001381885,0.7407753646849768,131209,375940,BID,Food,7516.403376419393,7.486780468221762,0,Drought,0.5053398801380883
94,Rajasthan,126252368,95175.21509938885,31690.887492422167,33617.460506647825,6996.90870228607,3235.687136478148,1665.8904421504042,3141.805636777456,7074.440864619124,5763.770582736618,3033.299609053795,6.787498759129406,0.9411435526877842,0.6554609128028976,331199,464264,ASK,Water,6447.093276628318,8.917935995855686,0,Flood,0.7187001178892346
105,Gujarat,38552417,36717.67951756136,2513.939092683443,51549.86157164029,3773.721227308856,9601.327375367664,6117.183985461013,5494.351882579772,11178.680432431656,7847.2805998956355,3300.03662019795,-2.602072367596242,0.5421577659183225,0.7538469079655136,383530,286127,BID,Energy,6971.1662018674,9.116574092346363,1,Flood,0.5647152346214396
1,Punjab,119869769,87870.92009043581,73751.87922994417,61015.15529729976,9070.36637475649,6201.306698763166,6827.500855929907,6898.376180851358,10427.724668131637,5788.38008723596,661.9381808967269,-2.367927683899036,0.5596007347936255,0.8568739237583183,14943,333717,ASK,Food,9186.3632037325,9.617614018442683,0,Drought,0.14885358553728756
5,Gujarat,88897437,12908.570749145441,1691.0521211565792,20802.778731757135,9128.220233498032,5661.83984643604,928.1919528517695,1862.1813372097083,10451.011131894356,4554.129430239948,4425.253009008922,8.19844357142324,0.8711706300157485,0.9453378421230776,220947,410382,ASK,Water,2677.4667686478374,1.0159401305356188,0,Drought,0.29570170330507684
20,Tamil Nadu,41111773,62084.7034864373,87380.83126903453,78375.23888527737,3933.4060857989607,9180.673676921078,428.31551634905657,4012.988652618518,1525.026394764476,4962.489782059208,1796.911327563184,-3.38449681320808,0.14969243201495008,0.20226096107013636,222402,296049,BID,Food,1333.8437283675562,7.877920087889809,1,Flood,0.34368585409449925
8,Maharashtra,80190680,60460.6847141413,6573.823958253414,48031.736958510664,2292.488306274616,2313.3965201020715,1556.783528871542,2721.1393210806286,8381.006083829714,1044.9570586405875,3946.9975139058365,7.233703097254921,0.0868044528548314,0.9770667025112799,110817,421864,ASK,Food,3284.6428919333694,5.577151733835718,0,Flood,0.6650400626021472
43,Madhya Pradesh,29712574,86127.60025695658,65623.70825731584,99208.59943492636,4337.23403917812,5666.198369275795,9020.164345911751,10213.762935962397,4864.693060501824,8119.577111872707,2784.525598357424,14.277892504243052,0.9745859289215645,0.819986912584062,295948,487901,ASK,Food,1831.534328460107,9.018080461222498,1,Cyclone,0.7820324859263148
76,Uttar Pradesh,42592504,1328.353736085249,38341.23029789189,3487.6111886125605,9656.532118682535,5473.548086087418,6759.121498355022,10031.97716169369,5563.391079055211,6196.030243077599,956.3292370292756,-4.933928453126026,0.9185281292658227,0.5197388486916891,296784,205918,BID,Water,6611.910200235655,4.204740064453766,1,None,0.6533022691524305
1,Rajasthan,94968710,19803.23505255964,21130.72471795655,19782.19844245939,2885.8460322924893,912.9309196782676,9218.15651905072,2954.062863798947,3421.2785517837947,888.0738143719666,1808.6358905242212,-1.2850639149447085,0.25272515770768766,0.41205116434693856,282748,320495,ASK,Water,3559.783843506504,8.526465250922897,0,None,0.3299650727922505
57,Gujarat,28457875,22749.07491751869,89927.58158552907,69273.35025547941,9815.046202507023,9327.391885102164,6680.676551354955,5275.6218233988175,1764.1007637143002,7579.58083032785,472.1216590279061,13.890937712193072,0.5921741039735942,0.422571954630117,27481,407518,ASK,Water,8959.688764261286,6.525990904380211,0,Flood,0.6200040180697327
64,Madhya Pradesh,56826946,95046.642720983,74878.33934075935,69822.79490603032,8211.975828188588,7032.323849392889,9655.848683158414,7854.54521180342,3745.1794621899844,2594.564336359,1393.7291844441568,4.777035159140002,0.6934653402712694,0.6050902208546023,265257,175372,ASK,Energy,9392.730200398439,6.6507036431956985,0,Flood,0.031228577255371537
118,Rajasthan,83367982,16215.6719707196,34703.616048182754,58636.63421727755,2747.7780822082827,8892.247911830807,4445.176037603083,673.1417942648907,6639.360249442848,1747.5535385973508,1075.2828003302486,0.736600032783727,0.9267059008557174,0.7022810552935367,441364,275333,BID,Food,9799.72494737384,1.2167250063047996,0,Flood,0.543604560245087
84,Gujarat,132704295,4659.272671835477,29131.156192865277,97224.04284037225,7931.587724120723,9827.120130326075,6031.079488455666,10614.936624759495,4979.365121268273,11726.916124261374,1405.3445567344536,-0.02367224899034248,0.21020930767355173,0.6870748466377242,317252,401872,ASK,Energy,3259.1649600744963,4.269192923358186,0,Heatwave,0.5213592463295917
28,Tamil Nadu,135319267,53911.687979439,73865.2171219528,42116.18586327341,593.0144870080576,4848.574226751485,6051.735966933554,6181.182030146279,8476.308193570721,1040.727324259651,4025.360651510591,12.278263674587752,0.7881627605617141,0.23051519897366912,163625,457432,ASK,Energy,7872.2530331367325,3.7852118494720415,1,Heatwave,0.17963994635735914
107,Rajasthan,44045401,53327.28778093449,83820.50549802672,42286.64439468442,5525.827427888488,8056.232436652358,131.0851729595649,2795.8129441005312,10084.467065816922,8785.632348474479,446.2044714157469,3.591303820968154,0.17857898716876286,0.5549413148294182,352812,5772,BID,Food,1555.2336029156986,8.388654405017967,1,Heatwave,0.6847814239314902
37,Gujarat,40870006,84560.64957141856,71869.19596528514,91137.15995919316,3637.756477770991,5817.841382294944,371.799157567538,4821.384710573971,2607.5014305621685,8394.356403167643,3178.4768364363076,7.713417900067016,0.5594322349241971,0.5366198611381302,71774,397559,ASK,Energy,1600.30782704565,8.688636823287439,0,Drought,0.8958835414763944
47,Maharashtra,10004122,94937.1053676024,64358.933278538396,54305.73641768426,4326.6663839987095,9773.518183149226,1538.1255870415769,10829.878009534828,769.8049389712045,6308.59463875491,1800.8196382424258,1.1986528726789114,0.20045413799846112,0.2029378243702803,128574,393292,BID,Water,8417.149989031297,6.988548840438744,0,Flood,0.5217199340650606
101,Tamil Nadu,31851000,54315.99877187297,23564.547793676233,36019.03849697444,4781.25794693515,2547.5134826661056,5160.182596027142,394.9199498758793,11891.019976836425,1116.7123649754299,2444.65310388156,5.900232187948811,0.29773746522887035,0.3989367953735188,330763,400624,ASK,Food,4737.995541773147,9.734004704901537,0,Heatwave,0.5263904263731403
76,Madhya Pradesh,41411236,93069.4240595459,85427.59434437075,72174.86059755205,5076.856325972714,236.78999280460968,4362.212552030994,1799.2076583856365,10603.484135270128,3577.3238479173187,1103.427822782987,10.92044288170538,0.5317578789374114,0.5935201174326564,449752,70429,ASK,Food,4415.300599650445,3.949166978969758,1,Heatwave,0.2304340784996165
37,Madhya Pradesh,35416213,72790.75597868314,75216.5363623791,62347.39120056522,6598.481517440973,1940.8809555455225,5443.515682940088,2393.592202539055,3254.9311683321794,2019.2538696154656,4770.008906418854,1.7713185470523047,0.3195079275205477,0.8989002779145253,305416,497990,ASK,Food,6972.984899555651,7.901011000441429,1,Heatwave,0.9193411554767154
49,Uttar Pradesh,9436529,27191.353671562916,52210.15468687503,31334.59497837256,6998.092575044403,1367.3859418866894,8024.858860593558,815.3357049047887,2035.138805268083,11803.252786478697,3335.01328045925,2.956824046619511,0.997155408451787,0.3456881779262796,429512,167940,BID,Energy,2050.913461518732,6.79073386049688,0,Cyclone,0.8468494097809712
113,Karnataka,7960191,92913.65038344871,51647.18846441129,30494.95101004035,9759.469962523111,4425.827882152726,8240.17875743371,2780.543734153945,11417.33858348454,1278.7119829145872,1049.2565781009175,3.8660024902981505,0.6446159190614578,0.2539455788103635,375353,140778,ASK,Energy,5185.527363740779,1.3336208967140064,1,Cyclone,0.46708303565899767
120,Punjab,121616286,67076.8744420056,57348.12975292729,40165.66695519822,7651.508820372363,866.3610171189787,9772.44705019485,9824.155980716265,2866.018638025362,249.83139142583443,2477.6150640181418,6.978504361055853,0.8363555384891808,0.09382213116167615,359952,268562,BID,Water,8564.979937111506,6.464270054362262,1,Drought,0.11078783503313983
44,Maharashtra,55181889,41995.49734152074,82999.3630236876,8090.38650035917,6909.1979795963325,2279.957597683756,5619.723220533576,6372.21310537539,2740.4870814067094,2704.2431777196284,818.8773295566259,1.0849449869964456,0.19677943820359767,0.6066672679375671,477132,155980,ASK,Water,4815.713748325215,3.0101838023359937,0,Flood,0.9527370676705011
56,Tamil Nadu,128152445,68343.96636717614,74483.6953349182,94319.07334627627,3985.3429509140624,1053.0322171956882,3537.433340754799,7304.650738509791,1407.0978323623187,9437.945373021774,4552.082014992773,3.914353620793909,0.13022049204257546,0.7431758655867838,173763,445681,ASK,Energy,550.2977498942377,3.766511326578097,0,None,0.5287016540262586
28,Rajasthan,113066633,40729.96994663134,85768.25440064244,19118.983979469842,1266.299838423729,4918.85250475458,3149.4742782479593,1955.0321321569998,3526.018848540885,10142.707891139764,2381.1262139676696,5.957304477669844,0.2802426561116116,0.1987535677027249,46564,416559,BID,Water,1881.6955053357815,4.028335988875629,1,Drought,0.24916270307473853
111,Madhya Pradesh,79787950,12304.193030807966,51220.994394213514,20188.605930444333,682.0053525121158,2741.093013654386,3473.341608771356,3411.951082546251,10107.983535269192,8448.281431130235,415.93704777372625,2.09213089091707,0.8144671523554319,0.6170942101606489,215172,82331,ASK,Water,7607.82060861133,7.0436638924785155,1,Drought,0.5242001072917417
79,Maharashtra,130435036,72178.89597051308,62840.25684280746,65056.80209669069,4829.078632218932,4762.972251968293,3305.913059094404,11018.110007926069,6880.962741168134,5255.96146105014,796.7467391669111,-4.8591913019238,0.19842491078069313,0.9676666392874315,63357,104682,ASK,Water,2409.132186866528,7.72677544105608,0,Cyclone,0.326563963798568
6,Tamil Nadu,96191834,82584.67360490364,85602.60888270197,72700.45768268131,6715.741455009885,979.9921904403191,3989.9077480984,2604.2363324866838,1194.620156555375,9513.748108498532,2514.432752424017,0.39778726968469513,0.24561243309579506,0.6886587380695427,169829,401677,BID,Energy,179.7941842052751,6.379456179324825,0,Cyclone,0.7660251395603414
108,Tamil Nadu,73596308,73151.81370291939,23999.68595749482,73946.71050038737,6536.582527458297,5217.019593548867,841.3260692435592,10890.249044404318,11612.231706352546,8157.5659897604155,1023.0064237836741,11.318815267876438,0.7431077503733998,0.6002520896255638,145432,134008,BID,Energy,2008.9699384304097,8.14639647631597,1,Cyclone,0.5270947601095786
61,Rajasthan,109474632,23682.352107910978,44958.047345366176,38132.42732691887,9533.328059733669,1387.6850983930183,6370.981488121596,7992.243046645869,6520.039240705109,11924.656495633348,3569.9363531803947,0.6692300342568185,0.800907225687658,0.06262722755673922,238935,145133,BID,Food,6369.934804332449,4.402354281295963,1,Drought,0.8913201926161819
20,Tamil Nadu,147436537,95706.86633428368,62444.57146095931,87459.56633808263,3886.0567350991646,1083.529869061561,5723.608108452884,6082.994995111613,5058.716667705684,5326.2432865560795,2157.980333999326,11.446859265082928,0.5474631104619518,0.986059195264233,321849,241350,ASK,Energy,1173.9938843072284,7.764394494734277,1,None,0.689974859353082
114,Bihar,107074800,3500.201607424436,91599.47947845203,54855.90711305639,6315.059751072065,3169.193551491942,4673.412836457276,2169.9968987765515,9432.529434396985,2334.016218748678,2843.615223481402,3.180066707864146,0.14416801084975772,0.4682123581421346,443427,435102,BID,Energy,7293.9321951438715,2.0502695697455042,0,None,0.6113264340910108
78,Maharashtra,87963000,33935.84444018842,2567.7650935663723,44420.167664092995,8889.950836614425,8756.73301697968,902.9423750939161,8115.844704355624,6768.15951983077,890.1770784829524,3109.944664502821,12.325448179135204,0.8347360302052013,0.5017653290837273,261342,262154,ASK,Energy,867.6134294157222,4.662429801031759,0,Drought,0.776508778054688
2,Gujarat,62352547,26749.151018954653,22044.742659149524,81228.25962570107,4100.369790122163,7906.361888980903,1022.7660588072306,10648.12800253906,10759.64511327392,7526.397015511291,4742.824580065702,2.508320889045306,0.5821076938268942,0.7964010837742429,229700,321745,ASK,Food,6341.681045310745,6.712023716745444,0,Drought,0.18562311374152618
73,Madhya Pradesh,7504696,5764.496533870246,24210.60026836775,25112.563673159933,4829.657213221788,9595.583042763572,5496.541234992312,2001.3921408504848,8457.98486165343,11221.259444552286,4671.160110774381,0.8478003552964903,0.9321888093451551,0.4642246682941443,35530,384542,BID,Food,1046.997100093989,2.7644502803489934,0,Cyclone,0.44518902993599585
37,Madhya Pradesh,44342658,41167.239605878174,33334.65534591763,86158.3589001164,9237.431669517724,4655.933117413082,462.1456330013326,173.53307952426846,8051.98176858833,9452.217910927402,1910.5638031676463,-0.24788791662728737,0.2065132904045509,0.5057046751647132,428145,40637,BID,Water,592.3847809707222,7.134390174841031,1,Drought,0.6892662099920436
20,Gujarat,113391698,62688.36917611468,28896.875421647215,54344.11006192782,5547.395334998126,3193.1700879940345,7275.41041326596,8906.727477480716,4119.180672185636,8814.284730187277,4484.226404775858,1.053537454387956,0.1461585126973608,0.8223127506034847,310314,465492,BID,Water,1124.307579081404,1.1872619269646885,1,Drought,0.42868808620176824
26,Maharashtra,125895080,88372.73348502503,59423.739770661625,90105.75760964051,8016.138388824412,9711.976645380306,9938.403607106797,7245.483174848012,11878.790104274334,6259.4100612224765,4970.186281950986,-1.033587125039861,0.22572377154423096,0.21339394862827255,294923,17792,BID,Energy,9300.713803753517,2.549325910961678,1,Cyclone,0.1605464178804369
29,Punjab,109811970,98979.28190295554,88676.4061612198,20959.640574520155,9362.675978605432,3879.503974851727,6014.328299013336,6086.740468002275,7857.862052537442,2245.0791023505126,4405.295465207285,10.010869329466434,0.19016960135318384,0.19391335014926647,497307,128344,BID,Energy,4166.675167126599,1.5634478197293322,0,Heatwave,0.21561051846952095
1,Maharashtra,132456955,81000.86905403541,64060.80626616655,93670.24452424016,5753.4745817044195,190.12372154959596,7261.971672081254,5526.946061764509,5358.362616784519,3364.0258560062084,301.5829211276589,14.636684730239931,0.8055429017798624,0.30496586629797806,207019,464008,ASK,Food,4713.558809177721,7.871364701402768,1,Flood,0.40689826692947273
119,West Bengal,77171683,47399.37135256965,24911.129336481557,69099.79745526663,1180.9509930446154,8219.075276736316,4445.466325066484,6021.3979224686245,1855.348783859604,3457.2268180926044,1669.359861546504,2.9444583373512945,0.09523031354426426,0.5427554019483664,496772,111669,BID,Water,6790.903012678887,2.4913249169330736,1,None,0.8439170226623662
35,Tamil Nadu,76850762,72646.73817073603,86511.53215693837,62214.52415343617,8234.82954236645,1775.1843555691678,6707.3820767251855,4557.539802808561,6712.110820324151,8013.7720203367335,592.8154043143227,1.664592280080801,0.8117381738505527,0.6295082130436827,204955,103722,BID,Energy,9098.009552072317,8.322561360669802,0,Heatwave,0.3116508686431241
70,Karnataka,61668797,84518.75507037443,63572.53312560382,42784.68442881773,8196.043437423406,7207.333042816889,6552.625200656053,1079.747545353826,8028.370926736386,10290.605128932073,3435.668407521238,7.7515055925459855,0.6457845975356258,0.80398019615733,337963,404369,ASK,Food,6056.92225985505,6.670800758229518,0,Cyclone,0.025672779143206426
101,Rajasthan,73972111,47065.41244544945,22677.250373802257,95675.18499660668,1238.3534240008023,249.7067154783652,8258.4998693905,9331.115141360253,4520.450348917483,1728.9205581700667,1780.2993314888972,3.6091001329995382,0.9169364275377742,0.352684914110617,228221,243277,ASK,Food,191.45362231893557,4.222793847194472,0,Cyclone,0.4617403548890394
117,Bihar,34977782,78720.3889685245,36804.98717948382,44948.04320283976,5526.369700994053,1198.802624683715,7142.261895259026,5667.223545863431,868.6338187855494,496.27701827583047,983.2804554706242,-4.038388963537683,0.46634453092757555,0.2119358332818364,141269,46948,ASK,Food,9262.798955404875,7.215238822972233,1,Drought,0.44970983262669684
59,Karnataka,44022761,48782.5894129748,79206.51586723847,50355.75229231001,4922.1477909780115,4887.2791776285785,7515.590485930721,9916.956835866338,9601.077316568995,6186.832861457989,1075.7654779318977,1.8871151465555531,0.2699293595414798,0.4127982950674125,89129,397485,ASK,Water,3144.3432360262764,8.418424494880124,0,Flood,0.7805546150961576
69,Gujarat,11442799,39263.103096795545,74154.1869672243,78368.31274994594,8486.913033793313,772.1904621502797,5610.6963384972605,11788.426892646992,7882.316154735276,10783.70818088731,1906.924114306482,11.003225429613995,0.9021694291370127,0.17347671570624335,390937,382296,ASK,Food,764.7708040270173,6.341096871547569,0,Drought,0.2726904207134957
33,Rajasthan,53693587,53082.99294059236,58081.65458105862,29199.400531657906,2818.8155413308823,8897.445867301163,4896.697865682624,2143.8256490397366,8246.316255802034,11538.203743936134,2998.0032370463223,-3.626574110780212,0.00720204575617811,0.27051004813777846,164471,302768,ASK,Energy,9576.249609015738,6.935937040997918,1,Cyclone,0.21034723421431267
113,Rajasthan,53222933,67909.61902508735,15331.982771315621,29858.03596856539,4320.149312031409,7523.703706558784,4641.293288428506,9542.457397508962,3016.0755347567774,5792.804316846927,3420.686830558833,0.17362819261401974,0.9180495416771147,0.06763537317958068,475097,183127,BID,Food,2163.8760300952035,1.4626797580489963,0,Drought,0.8168400531436598
51,Rajasthan,96868869,72961.32357554114,80525.64043413592,77754.47107450078,6087.431342917424,3349.0345889996815,3980.9081142477417,11732.46662070398,1655.3478891538598,3072.186422293313,157.6033288781232,14.49686802483059,0.6247534851344725,0.07395571787628563,395821,75566,BID,Food,6719.581453344388,8.451705348593112,0,Heatwave,0.9785387128721172
78,Madhya Pradesh,51884749,36316.89062031868,31446.710326722063,13729.399129820686,5220.7274071460815,6015.452102527364,2733.6748569025763,8720.800536838768,5479.733507429119,9226.02891598055,4906.979920193074,0.661973802690512,0.16162285805992938,0.20933167010798182,188464,47644,BID,Water,7269.529241771903,5.716084845011575,1,Flood,0.5671992009041026
12,Bihar,34987850,57560.704904047445,77388.19596091707,82473.48750900931,9554.839319466164,7183.714679005712,429.7793334019228,3027.0300314335905,2971.3369753792485,2115.101012146424,251.70913962348823,12.030328863434715,0.2930881844740333,0.3324353271347319,344700,289745,ASK,Water,8676.239136045182,1.612562899161539,0,Heatwave,0.8060587415213872
106,Madhya Pradesh,142027083,91077.21653396427,65109.07021046362,62892.32582267498,9610.50754455465,7578.4519674163275,6743.846764774329,10768.180660245174,9393.60557499434,9905.713154548534,4901.774595539276,12.982817693790132,0.5900876932359796,0.9435648281059947,497999,228706,ASK,Food,6282.492613987429,2.252383059955406,1,Heatwave,0.06086623161562876
20,Tamil Nadu,75609535,97654.97711095333,27152.8578827083,54369.292873923834,907.5676587655885,4017.1919494299927,9019.515827784584,9539.350910299674,6430.323368567104,10443.866984179887,1380.9760472516768,8.636566324140095,0.09707861257726702,0.48562870323385987,232547,59836,BID,Water,9997.57178608454,6.677506163389339,0,Drought,0.4535470344927076
53,West Bengal,7153619,23497.561027211497,22024.553585133013,23681.828835808272,3048.6852237188723,8998.12218528831,9311.776132452087,5446.782115961159,1671.2560014874741,3803.5540140259873,4466.735453703665,4.487791316944724,0.05741030338398734,0.12612101088472116,54738,457484,BID,Energy,9059.402001780507,7.4331872527889615,0,Cyclone,0.4487617876552933
114,Uttar Pradesh,94988661,20090.285405620805,13960.08240251416,78850.44876509647,174.59467554455068,9423.668827465048,5847.560896343481,6913.555168958371,2435.450682829437,2282.531095481502,4406.778159598204,14.110503247655572,0.5188743397542115,0.1857442361779691,195960,66077,ASK,Food,1333.2907292531963,7.494861975408446,1,Drought,0.031289224665826176
88,Bihar,97083129,67991.8777094362,24952.67742222346,80690.35586136617,4236.817450196363,2037.5809871375723,1031.952421785816,8690.873973721047,10653.542770480413,1424.4839292279137,2446.2108072105675,14.270057812511112,0.03350937021044209,0.25903234740310555,412941,365424,ASK,Food,5390.980367922288,6.018271381555417,1,Flood,0.6698381336466158
43,Karnataka,135628856,42053.70469652094,16625.07322246486,48811.244919775265,6655.176623524567,9121.264117417184,8798.776639720316,1581.7964663762393,7616.247040268991,7357.4112288395845,3768.103696325302,7.724135979276692,0.7709937632098464,0.9049213121213776,457450,221702,BID,Energy,8596.462575840933,9.976321360804144,0,Drought,0.386438195283323
98,Tamil Nadu,102518206,3398.0115033955663,62088.073530987385,39527.72851086367,4765.719332750063,7155.537058923183,7502.674335191439,11131.10885577767,4866.621796356162,11784.225117738704,3339.709525612434,9.910346091677791,0.696861794130584,0.3641669530058146,15609,183667,ASK,Water,3659.263665920191,6.437734438947994,0,None,0.5383731862060716
89,Maharashtra,102322184,35339.32519408113,60279.5287787481,25370.02191487004,765.1005482454194,8892.566834960084,2588.969436730285,11850.584935661826,8677.242049819424,5421.537084377748,4118.46593569608,12.613317233208964,0.9275207862481882,0.9345672722480314,379,132718,BID,Water,8985.757371765065,9.04453898458194,1,Cyclone,0.14747704519568605
50,Gujarat,81200879,80867.72960375296,59031.03395314692,75669.16769182832,2039.966751252603,4305.0672556144955,8055.09491494811,4033.336337715453,9725.592729283271,3236.9444170149454,2802.4938939481144,-2.8568051768911285,0.8256815867420169,0.0828241314787892,46823,396566,BID,Water,2798.3454487352897,9.623676726003055,0,Cyclone,0.6236362503708223
29,West Bengal,147577813,79945.26610793508,64547.091113259004,64305.74038954391,1815.58434817442,6645.855661545578,4772.878685893367,8609.511163149837,1461.620819460026,9948.475978937036,1716.0183881864523,6.303766100573615,0.06354451442240783,0.8630647842021901,482896,173896,BID,Water,5360.402554467309,3.0111051185639726,0,Flood,0.16141511338463288
57,Tamil Nadu,27160909,49973.82973284161,81663.66886249206,21456.471907318915,5160.1700686133445,2430.259804697236,8887.171805556038,5113.526228122468,10119.574076921099,8588.717429446493,2116.6819806306803,12.271152791595487,0.201959313929284,0.45594675097994153,404258,62914,ASK,Food,8051.448018194091,8.505004696096094,1,None,0.575482972269504
39,Maharashtra,57753948,47785.21555386599,91441.71844343054,79652.33988880517,6809.0321558546375,7535.907348727237,2551.348234363116,430.0482432902949,11363.892067918505,979.0780366230377,739.8792012945055,13.262809723179586,0.20054116260239963,0.8943875435270568,171297,266146,BID,Food,7640.109300258525,2.698373670200649,0,Drought,0.70062961443085
95,West Bengal,16953633,58371.23680100337,23807.17825227445,88338.3260224875,3231.621689191122,5859.161681156203,8028.968614210501,11508.7309139471,1171.1263891286787,3200.045339061367,1470.4896424570256,14.992799606131065,0.4422166800276647,0.7442067848240379,318824,497807,ASK,Food,1432.9153137623543,1.2192002321580149,1,Drought,0.7281809849625483
56,Maharashtra,17181385,22720.274345794027,59189.67452672364,6865.479012076342,1391.554637001992,4861.356607705079,7147.912126098359,1793.6285145995591,3956.4849616781457,4540.361768833941,4838.610656873299,9.657660725907418,0.5466149399940121,0.2615914291892263,323879,88533,ASK,Food,5167.000487494557,7.527395669155707,1,None,0.3133196975890711
111,Bihar,77933336,53078.31886420459,8755.285903479875,77469.64316438009,8006.116715918433,6957.547941702012,242.96760674695435,991.8278643711621,2098.4235780268427,2677.02748854387,2174.9373681099732,-0.8167315628790757,0.4627972772566459,0.38945945491536493,111680,142279,ASK,Food,2272.7158037425743,1.0496463159404672,0,Heatwave,0.4519953745983959
43,Maharashtra,83527770,2093.58964560819,12894.101397203918,85427.39140933761,8597.782184477674,5568.218184152918,5677.012627572301,10062.551265018845,5216.440407150671,10606.56610898232,3581.8333190055923,7.686426576835695,0.22710553880012374,0.7123338164333834,304739,272940,ASK,Water,3982.5850657291503,1.926173371092017,1,None,0.568013983202741
50,West Bengal,94911630,48080.39592353024,65779.59198317766,99159.28204798014,2837.2333131030323,7677.013234513535,7183.7893517800085,503.0234023357126,2719.416972985159,2325.4283702503744,1588.5553910959566,14.790414655946186,0.9150920674642985,0.23309941226594766,62070,168268,BID,Energy,8331.466636985511,5.751238515592272,1,Flood,0.8579493790484416
23,Maharashtra,57926088,34269.05357880866,49171.47560735463,24522.548394799327,4265.402253375956,8598.517061470906,1648.466807662031,8285.855829325053,4412.4834407148155,9537.500357904839,3611.6778497092814,6.751793055190289,0.03695289607347241,0.6808493967314913,24898,342207,BID,Food,4610.517458129846,4.02090134773406,1,Flood,0.9372371424566102
